station_name,measurement_timestamp,solar_radiation,radiation_danger,hour_e,day_e,month_e,year_e,Sensor_Latitude,Sensor_Longitude
63rd Street Weather Station,2017-07-22 18:00:00,323,Moderately safe,18,22,7,2017,41.780992,-87.572619
63rd Street Weather Station,2017-07-22 12:00:00,719,Dangerous,12,22,7,2017,41.780992,-87.572619
63rd Street Weather Station,2017-07-22 09:00:00,147,Safe,9,22,7,2017,41.780992,-87.572619
63rd Street Weather Station,2017-07-21 17:00:00,38,Safe,17,21,7,2017,41.780992,-87.572619
63rd Street Weather Station,2017-07-21 15:00:00,303,Moderately safe,15,21,7,2017,41.780992,-87.572619
63rd Street Weather Station,2017-07-20 21:00:00,0,Safe,21,20,7,2017,41.780992,-87.572619
63rd Street Weather Station,2017-07-20 20:00:00,8,Safe,20,20,7,2017,41.780992,-87.572619
63rd Street Weather Station,2017-07-20 14:00:00,678,Dangerous,14,20,7,2017,41.780992,-87.572619
63rd Street Weather Station,2017-07-20 08:00:00,2,Safe,8,20,7,2017,41.780992,-87.572619
63rd Street Weather Station,2017-07-20 00:00:00,0,Safe,0,20,7,2017,41.780992,-87.572619
63rd Street Weather Station,2017-07-19 23:00:00,0,Safe,23,19,7,2017,41.780992,-87.572619
63rd Street Weather Station,2017-07-18 22:00:00,0,Safe,22,18,7,2017,41.780992,-87.572619
63rd Street Weather Station,2017-07-18 21:00:00,0,Safe,21,18,7,2017,41.780992,-87.572619
63rd Street Weather Station,2017-07-18 06:00:00,34,Safe,6,18,7,2017,41.780992,-87.572619
63rd Street Weather Station,2017-07-18 04:00:00,1,Safe,4,18,7,2017,41.780992,-87.572619
63rd Street Weather Station,2017-07-18 00:00:00,1,Safe,0,18,7,2017,41.780992,-87.572619
63rd Street Weather Station,2017-07-17 09:00:00,508,Slightly dangerous,9,17,7,2017,41.780992,-87.572619
63rd Street Weather Station,2017-07-17 06:00:00,21,Safe,6,17,7,2017,41.780992,-87.572619
63rd Street Weather Station,2017-07-16 16:00:00,633,Dangerous,16,16,7,2017,41.780992,-87.572619
63rd Street Weather Station,2017-07-16 04:00:00,0,Safe,4,16,7,2017,41.780992,-87.572619
63rd Street Weather Station,2017-07-16 00:00:00,0,Safe,0,16,7,2017,41.780992,-87.572619
63rd Street Weather Station,2017-07-15 14:00:00,560,Slightly dangerous,14,15,7,2017,41.780992,-87.572619
63rd Street Weather Station,2017-07-14 22:00:00,1,Safe,22,14,7,2017,41.780992,-87.572619
63rd Street Weather Station,2017-07-14 20:00:00,5,Safe,20,14,7,2017,41.780992,-87.572619
63rd Street Weather Station,2017-07-14 16:00:00,364,Moderately safe,16,14,7,2017,41.780992,-87.572619
63rd Street Weather Station,2017-07-13 20:00:00,23,Safe,20,13,7,2017,41.780992,-87.572619
63rd Street Weather Station,2017-07-13 16:00:00,444,Slightly dangerous,16,13,7,2017,41.780992,-87.572619
63rd Street Weather Station,2017-07-13 09:00:00,141,Safe,9,13,7,2017,41.780992,-87.572619
63rd Street Weather Station,2017-07-13 06:00:00,13,Safe,6,13,7,2017,41.780992,-87.572619
63rd Street Weather Station,2017-07-13 04:00:00,0,Safe,4,13,7,2017,41.780992,-87.572619
63rd Street Weather Station,2017-07-12 10:00:00,57,Safe,10,12,7,2017,41.780992,-87.572619
63rd Street Weather Station,2017-07-12 05:00:00,0,Safe,5,12,7,2017,41.780992,-87.572619
63rd Street Weather Station,2017-07-10 22:00:00,0,Safe,22,10,7,2017,41.780992,-87.572619
63rd Street Weather Station,2017-07-10 19:00:00,81,Safe,19,10,7,2017,41.780992,-87.572619
63rd Street Weather Station,2017-07-10 17:00:00,210,Moderately safe,17,10,7,2017,41.780992,-87.572619
63rd Street Weather Station,2017-07-09 00:00:00,0,Safe,0,9,7,2017,41.780992,-87.572619
63rd Street Weather Station,2017-07-08 12:00:00,851,Extremely dangerous,12,8,7,2017,41.780992,-87.572619
63rd Street Weather Station,2017-07-08 08:00:00,327,Moderately safe,8,8,7,2017,41.780992,-87.572619
63rd Street Weather Station,2017-07-08 07:00:00,164,Safe,7,8,7,2017,41.780992,-87.572619
63rd Street Weather Station,2017-07-07 13:00:00,81,Safe,13,7,7,2017,41.780992,-87.572619
63rd Street Weather Station,2017-07-07 01:00:00,0,Safe,1,7,7,2017,41.780992,-87.572619
63rd Street Weather Station,2017-07-06 17:00:00,475,Slightly dangerous,17,6,7,2017,41.780992,-87.572619
63rd Street Weather Station,2017-07-06 16:00:00,130,Safe,16,6,7,2017,41.780992,-87.572619
63rd Street Weather Station,2017-07-06 11:00:00,740,Dangerous,11,6,7,2017,41.780992,-87.572619
63rd Street Weather Station,2017-07-06 06:00:00,24,Safe,6,6,7,2017,41.780992,-87.572619
63rd Street Weather Station,2017-07-05 20:00:00,5,Safe,20,5,7,2017,41.780992,-87.572619
63rd Street Weather Station,2017-07-05 06:00:00,26,Safe,6,5,7,2017,41.780992,-87.572619
63rd Street Weather Station,2017-07-05 02:00:00,0,Safe,2,5,7,2017,41.780992,-87.572619
63rd Street Weather Station,2017-07-05 01:00:00,0,Safe,1,5,7,2017,41.780992,-87.572619
63rd Street Weather Station,2017-07-04 20:00:00,40,Safe,20,4,7,2017,41.780992,-87.572619
63rd Street Weather Station,2017-07-04 19:00:00,108,Safe,19,4,7,2017,41.780992,-87.572619
63rd Street Weather Station,2017-07-04 18:00:00,198,Safe,18,4,7,2017,41.780992,-87.572619
Foster Weather Station,2017-08-01 18:00:00,0,Safe,18,1,8,2017,41.976464,-87.647525
Foster Weather Station,2017-08-01 17:00:00,0,Safe,17,1,8,2017,41.976464,-87.647525
Foster Weather Station,2017-07-31 21:00:00,0,Safe,21,31,7,2017,41.976464,-87.647525
Foster Weather Station,2017-07-31 08:00:00,0,Safe,8,31,7,2017,41.976464,-87.647525
Foster Weather Station,2017-07-31 00:00:00,0,Safe,0,31,7,2017,41.976464,-87.647525
Foster Weather Station,2017-07-30 09:00:00,0,Safe,9,30,7,2017,41.976464,-87.647525
Foster Weather Station,2017-07-30 05:00:00,0,Safe,5,30,7,2017,41.976464,-87.647525
Foster Weather Station,2017-07-29 06:00:00,0,Safe,6,29,7,2017,41.976464,-87.647525
Foster Weather Station,2017-07-28 23:00:00,0,Safe,23,28,7,2017,41.976464,-87.647525
Foster Weather Station,2017-07-28 11:00:00,0,Safe,11,28,7,2017,41.976464,-87.647525
Foster Weather Station,2017-07-28 09:00:00,0,Safe,9,28,7,2017,41.976464,-87.647525
Foster Weather Station,2017-07-28 08:00:00,0,Safe,8,28,7,2017,41.976464,-87.647525
Foster Weather Station,2017-07-28 07:00:00,0,Safe,7,28,7,2017,41.976464,-87.647525
Foster Weather Station,2017-07-28 03:00:00,0,Safe,3,28,7,2017,41.976464,-87.647525
Foster Weather Station,2017-07-28 02:00:00,0,Safe,2,28,7,2017,41.976464,-87.647525
Foster Weather Station,2017-07-27 12:00:00,0,Safe,12,27,7,2017,41.976464,-87.647525
Foster Weather Station,2017-07-26 17:00:00,0,Safe,17,26,7,2017,41.976464,-87.647525
Foster Weather Station,2017-07-26 08:00:00,0,Safe,8,26,7,2017,41.976464,-87.647525
Foster Weather Station,2017-07-26 05:00:00,0,Safe,5,26,7,2017,41.976464,-87.647525
Foster Weather Station,2017-07-26 02:00:00,0,Safe,2,26,7,2017,41.976464,-87.647525
Foster Weather Station,2017-07-25 16:00:00,0,Safe,16,25,7,2017,41.976464,-87.647525
Foster Weather Station,2017-07-24 09:00:00,0,Safe,9,24,7,2017,41.976464,-87.647525
Foster Weather Station,2017-07-24 04:00:00,0,Safe,4,24,7,2017,41.976464,-87.647525
Foster Weather Station,2017-07-23 13:00:00,0,Safe,13,23,7,2017,41.976464,-87.647525
Foster Weather Station,2017-07-23 00:00:00,0,Safe,0,23,7,2017,41.976464,-87.647525
Foster Weather Station,2017-07-22 20:00:00,0,Safe,20,22,7,2017,41.976464,-87.647525
Foster Weather Station,2017-07-22 09:00:00,0,Safe,9,22,7,2017,41.976464,-87.647525
Foster Weather Station,2017-07-22 08:00:00,0,Safe,8,22,7,2017,41.976464,-87.647525
Foster Weather Station,2017-07-22 04:00:00,0,Safe,4,22,7,2017,41.976464,-87.647525
Foster Weather Station,2017-07-22 03:00:00,0,Safe,3,22,7,2017,41.976464,-87.647525
Foster Weather Station,2017-07-21 19:00:00,0,Safe,19,21,7,2017,41.976464,-87.647525
Foster Weather Station,2017-07-21 16:00:00,0,Safe,16,21,7,2017,41.976464,-87.647525
Foster Weather Station,2017-07-21 09:00:00,0,Safe,9,21,7,2017,41.976464,-87.647525
Foster Weather Station,2017-07-20 16:00:00,0,Safe,16,20,7,2017,41.976464,-87.647525
Foster Weather Station,2017-07-20 15:00:00,0,Safe,15,20,7,2017,41.976464,-87.647525
Foster Weather Station,2017-07-20 13:00:00,0,Safe,13,20,7,2017,41.976464,-87.647525
Foster Weather Station,2017-07-20 11:00:00,0,Safe,11,20,7,2017,41.976464,-87.647525
Foster Weather Station,2017-07-20 05:00:00,0,Safe,5,20,7,2017,41.976464,-87.647525
Foster Weather Station,2017-07-20 03:00:00,0,Safe,3,20,7,2017,41.976464,-87.647525
Foster Weather Station,2017-07-19 16:00:00,0,Safe,16,19,7,2017,41.976464,-87.647525
Foster Weather Station,2017-07-19 15:00:00,0,Safe,15,19,7,2017,41.976464,-87.647525
Foster Weather Station,2017-07-19 06:00:00,0,Safe,6,19,7,2017,41.976464,-87.647525
Foster Weather Station,2017-07-18 13:00:00,0,Safe,13,18,7,2017,41.976464,-87.647525
Foster Weather Station,2017-07-18 05:00:00,0,Safe,5,18,7,2017,41.976464,-87.647525
Foster Weather Station,2017-07-18 02:00:00,0,Safe,2,18,7,2017,41.976464,-87.647525
Foster Weather Station,2017-07-17 14:00:00,0,Safe,14,17,7,2017,41.976464,-87.647525
Foster Weather Station,2017-07-17 05:00:00,0,Safe,5,17,7,2017,41.976464,-87.647525
Foster Weather Station,2017-07-17 02:00:00,0,Safe,2,17,7,2017,41.976464,-87.647525
Foster Weather Station,2017-07-16 21:00:00,0,Safe,21,16,7,2017,41.976464,-87.647525
Foster Weather Station,2017-07-16 12:00:00,0,Safe,12,16,7,2017,41.976464,-87.647525
Foster Weather Station,2017-07-16 07:00:00,0,Safe,7,16,7,2017,41.976464,-87.647525
Foster Weather Station,2017-07-15 10:00:00,0,Safe,10,15,7,2017,41.976464,-87.647525
Foster Weather Station,2017-07-15 06:00:00,0,Safe,6,15,7,2017,41.976464,-87.647525
Foster Weather Station,2017-07-15 04:00:00,0,Safe,4,15,7,2017,41.976464,-87.647525
Foster Weather Station,2017-07-14 23:00:00,0,Safe,23,14,7,2017,41.976464,-87.647525
Foster Weather Station,2017-07-14 11:00:00,0,Safe,11,14,7,2017,41.976464,-87.647525
Foster Weather Station,2017-07-14 05:00:00,0,Safe,5,14,7,2017,41.976464,-87.647525
Foster Weather Station,2017-07-14 01:00:00,0,Safe,1,14,7,2017,41.976464,-87.647525
Foster Weather Station,2017-07-13 15:00:00,0,Safe,15,13,7,2017,41.976464,-87.647525
Foster Weather Station,2017-07-12 20:00:00,0,Safe,20,12,7,2017,41.976464,-87.647525
Foster Weather Station,2017-07-12 07:00:00,0,Safe,7,12,7,2017,41.976464,-87.647525
Foster Weather Station,2017-07-12 05:00:00,0,Safe,5,12,7,2017,41.976464,-87.647525
Foster Weather Station,2017-07-12 02:00:00,0,Safe,2,12,7,2017,41.976464,-87.647525
Foster Weather Station,2017-07-11 18:00:00,0,Safe,18,11,7,2017,41.976464,-87.647525
Foster Weather Station,2017-07-11 17:00:00,0,Safe,17,11,7,2017,41.976464,-87.647525
Foster Weather Station,2017-07-10 18:00:00,0,Safe,18,10,7,2017,41.976464,-87.647525
Foster Weather Station,2017-07-10 03:00:00,0,Safe,3,10,7,2017,41.976464,-87.647525
Foster Weather Station,2017-07-10 00:00:00,0,Safe,0,10,7,2017,41.976464,-87.647525
Foster Weather Station,2017-07-09 17:00:00,0,Safe,17,9,7,2017,41.976464,-87.647525
Foster Weather Station,2017-07-09 12:00:00,0,Safe,12,9,7,2017,41.976464,-87.647525
Foster Weather Station,2017-07-09 06:00:00,0,Safe,6,9,7,2017,41.976464,-87.647525
Foster Weather Station,2017-07-09 04:00:00,0,Safe,4,9,7,2017,41.976464,-87.647525
Foster Weather Station,2017-07-09 03:00:00,0,Safe,3,9,7,2017,41.976464,-87.647525
Foster Weather Station,2017-07-08 18:00:00,0,Safe,18,8,7,2017,41.976464,-87.647525
Foster Weather Station,2017-07-08 13:00:00,0,Safe,13,8,7,2017,41.976464,-87.647525
Foster Weather Station,2017-07-08 02:00:00,0,Safe,2,8,7,2017,41.976464,-87.647525
Foster Weather Station,2017-07-07 21:00:00,0,Safe,21,7,7,2017,41.976464,-87.647525
Foster Weather Station,2017-07-07 04:00:00,0,Safe,4,7,7,2017,41.976464,-87.647525
Foster Weather Station,2017-07-07 01:00:00,0,Safe,1,7,7,2017,41.976464,-87.647525
Foster Weather Station,2017-07-06 19:00:00,0,Safe,19,6,7,2017,41.976464,-87.647525
Foster Weather Station,2017-07-06 17:00:00,0,Safe,17,6,7,2017,41.976464,-87.647525
Foster Weather Station,2017-07-06 06:00:00,0,Safe,6,6,7,2017,41.976464,-87.647525
Foster Weather Station,2017-07-06 00:00:00,0,Safe,0,6,7,2017,41.976464,-87.647525
Foster Weather Station,2017-07-05 18:00:00,0,Safe,18,5,7,2017,41.976464,-87.647525
Foster Weather Station,2017-07-05 15:00:00,0,Safe,15,5,7,2017,41.976464,-87.647525
Foster Weather Station,2017-07-05 04:00:00,0,Safe,4,5,7,2017,41.976464,-87.647525
Foster Weather Station,2017-07-04 15:00:00,0,Safe,15,4,7,2017,41.976464,-87.647525
Foster Weather Station,2017-07-04 06:00:00,0,Safe,6,4,7,2017,41.976464,-87.647525
Foster Weather Station,2017-07-04 00:00:00,0,Safe,0,4,7,2017,41.976464,-87.647525
Foster Weather Station,2017-07-03 22:00:00,0,Safe,22,3,7,2017,41.976464,-87.647525
Foster Weather Station,2017-07-03 16:00:00,0,Safe,16,3,7,2017,41.976464,-87.647525
Foster Weather Station,2017-07-03 14:00:00,0,Safe,14,3,7,2017,41.976464,-87.647525
Oak Street Weather Station,2017-08-01 12:00:00,919,Extremely dangerous,12,1,8,2017,41.901997,-87.622817
Oak Street Weather Station,2017-08-01 06:00:00,7,Safe,6,1,8,2017,41.901997,-87.622817
Oak Street Weather Station,2017-07-30 10:00:00,676,Dangerous,10,30,7,2017,41.901997,-87.622817
Oak Street Weather Station,2017-07-30 08:00:00,372,Moderately safe,8,30,7,2017,41.901997,-87.622817
Oak Street Weather Station,2017-07-29 12:00:00,848,Extremely dangerous,12,29,7,2017,41.901997,-87.622817
Oak Street Weather Station,2017-07-28 20:00:00,4,Safe,20,28,7,2017,41.901997,-87.622817
Oak Street Weather Station,2017-07-28 12:00:00,991,Extremely dangerous,12,28,7,2017,41.901997,-87.622817
Oak Street Weather Station,2017-07-28 11:00:00,773,Dangerous,11,28,7,2017,41.901997,-87.622817
Oak Street Weather Station,2017-07-28 08:00:00,449,Slightly dangerous,8,28,7,2017,41.901997,-87.622817
Oak Street Weather Station,2017-07-27 12:00:00,306,Moderately safe,12,27,7,2017,41.901997,-87.622817
Oak Street Weather Station,2017-07-27 06:00:00,7,Safe,6,27,7,2017,41.901997,-87.622817
Oak Street Weather Station,2017-07-26 19:00:00,32,Safe,19,26,7,2017,41.901997,-87.622817
Oak Street Weather Station,2017-07-26 09:00:00,340,Moderately safe,9,26,7,2017,41.901997,-87.622817
Oak Street Weather Station,2017-07-25 20:00:00,20,Safe,20,25,7,2017,41.901997,-87.622817
Oak Street Weather Station,2017-07-25 18:00:00,140,Safe,18,25,7,2017,41.901997,-87.622817
Oak Street Weather Station,2017-07-24 20:00:00,3,Safe,20,24,7,2017,41.901997,-87.622817
Oak Street Weather Station,2017-07-23 19:00:00,29,Safe,19,23,7,2017,41.901997,-87.622817
Oak Street Weather Station,2017-07-23 13:00:00,838,Extremely dangerous,13,23,7,2017,41.901997,-87.622817
Oak Street Weather Station,2017-07-22 10:00:00,274,Moderately safe,10,22,7,2017,41.901997,-87.622817
Oak Street Weather Station,2017-07-22 09:00:00,140,Safe,9,22,7,2017,41.901997,-87.622817
Oak Street Weather Station,2017-07-21 17:00:00,4,Safe,17,21,7,2017,41.901997,-87.622817
Oak Street Weather Station,2017-07-21 06:00:00,9,Safe,6,21,7,2017,41.901997,-87.622817
Oak Street Weather Station,2017-07-20 13:00:00,817,Extremely dangerous,13,20,7,2017,41.901997,-87.622817
Oak Street Weather Station,2017-07-17 10:00:00,736,Dangerous,10,17,7,2017,41.901997,-87.622817
Oak Street Weather Station,2017-07-16 20:00:00,9,Safe,20,16,7,2017,41.901997,-87.622817
Oak Street Weather Station,2017-07-16 12:00:00,345,Moderately safe,12,16,7,2017,41.901997,-87.622817
Oak Street Weather Station,2017-07-16 10:00:00,237,Moderately safe,10,16,7,2017,41.901997,-87.622817
Oak Street Weather Station,2017-07-15 16:00:00,610,Dangerous,16,15,7,2017,41.901997,-87.622817
Oak Street Weather Station,2017-07-14 14:00:00,331,Moderately safe,14,14,7,2017,41.901997,-87.622817
Oak Street Weather Station,2017-07-13 19:00:00,39,Safe,19,13,7,2017,41.901997,-87.622817
Oak Street Weather Station,2017-07-13 18:00:00,47,Safe,18,13,7,2017,41.901997,-87.622817
Oak Street Weather Station,2017-07-13 16:00:00,678,Dangerous,16,13,7,2017,41.901997,-87.622817
Oak Street Weather Station,2017-07-13 15:00:00,743,Dangerous,15,13,7,2017,41.901997,-87.622817
Oak Street Weather Station,2017-07-13 12:00:00,237,Moderately safe,12,13,7,2017,41.901997,-87.622817
Oak Street Weather Station,2017-07-13 08:00:00,131,Safe,8,13,7,2017,41.901997,-87.622817
Oak Street Weather Station,2017-07-12 14:00:00,38,Safe,14,12,7,2017,41.901997,-87.622817
Oak Street Weather Station,2017-07-11 14:00:00,724,Dangerous,14,11,7,2017,41.901997,-87.622817
Oak Street Weather Station,2017-07-11 13:00:00,629,Dangerous,13,11,7,2017,41.901997,-87.622817
Oak Street Weather Station,2017-07-09 17:00:00,240,Moderately safe,17,9,7,2017,41.901997,-87.622817
Oak Street Weather Station,2017-07-09 09:00:00,574,Slightly dangerous,9,9,7,2017,41.901997,-87.622817
Oak Street Weather Station,2017-07-08 19:00:00,34,Safe,19,8,7,2017,41.901997,-87.622817
Oak Street Weather Station,2017-07-08 18:00:00,31,Safe,18,8,7,2017,41.901997,-87.622817
Oak Street Weather Station,2017-07-08 06:00:00,85,Safe,6,8,7,2017,41.901997,-87.622817
Oak Street Weather Station,2017-07-07 16:00:00,611,Dangerous,16,7,7,2017,41.901997,-87.622817
Oak Street Weather Station,2017-07-06 18:00:00,118,Safe,18,6,7,2017,41.901997,-87.622817
Oak Street Weather Station,2017-07-05 16:00:00,566,Slightly dangerous,16,5,7,2017,41.901997,-87.622817
Oak Street Weather Station,2017-07-04 18:00:00,147,Safe,18,4,7,2017,41.901997,-87.622817
Oak Street Weather Station,2017-07-03 18:00:00,73,Safe,18,3,7,2017,41.901997,-87.622817
Oak Street Weather Station,2017-07-03 12:00:00,510,Slightly dangerous,12,3,7,2017,41.901997,-87.622817
Oak Street Weather Station,2017-07-03 11:00:00,529,Slightly dangerous,11,3,7,2017,41.901997,-87.622817
Oak Street Weather Station,2017-07-03 10:00:00,390,Moderately safe,10,3,7,2017,41.901997,-87.622817
Oak Street Weather Station,2017-07-03 08:00:00,313,Moderately safe,8,3,7,2017,41.901997,-87.622817
63rd Street Weather Station,2017-07-02 20:00:00,13,Safe,20,2,7,2017,41.780992,-87.572619
63rd Street Weather Station,2017-07-02 13:00:00,890,Extremely dangerous,13,2,7,2017,41.780992,-87.572619
63rd Street Weather Station,2017-07-01 22:00:00,0,Safe,22,1,7,2017,41.780992,-87.572619
63rd Street Weather Station,2017-06-30 11:00:00,795,Dangerous,11,30,6,2017,41.780992,-87.572619
63rd Street Weather Station,2017-06-30 07:00:00,223,Moderately safe,7,30,6,2017,41.780992,-87.572619
63rd Street Weather Station,2017-06-30 05:00:00,1,Safe,5,30,6,2017,41.780992,-87.572619
63rd Street Weather Station,2017-06-30 01:00:00,0,Safe,1,30,6,2017,41.780992,-87.572619
63rd Street Weather Station,2017-06-30 00:00:00,0,Safe,0,30,6,2017,41.780992,-87.572619
63rd Street Weather Station,2017-06-29 23:00:00,0,Safe,23,29,6,2017,41.780992,-87.572619
63rd Street Weather Station,2017-06-29 22:00:00,0,Safe,22,29,6,2017,41.780992,-87.572619
63rd Street Weather Station,2017-06-29 20:00:00,5,Safe,20,29,6,2017,41.780992,-87.572619
63rd Street Weather Station,2017-06-29 01:00:00,1,Safe,1,29,6,2017,41.780992,-87.572619
63rd Street Weather Station,2017-06-28 18:00:00,176,Safe,18,28,6,2017,41.780992,-87.572619
63rd Street Weather Station,2017-06-28 03:00:00,1,Safe,3,28,6,2017,41.780992,-87.572619
63rd Street Weather Station,2017-06-27 21:00:00,1,Safe,21,27,6,2017,41.780992,-87.572619
63rd Street Weather Station,2017-06-27 10:00:00,675,Dangerous,10,27,6,2017,41.780992,-87.572619
63rd Street Weather Station,2017-06-26 20:00:00,21,Safe,20,26,6,2017,41.780992,-87.572619
63rd Street Weather Station,2017-06-26 09:00:00,528,Slightly dangerous,9,26,6,2017,41.780992,-87.572619
63rd Street Weather Station,2017-06-25 11:00:00,861,Extremely dangerous,11,25,6,2017,41.780992,-87.572619
63rd Street Weather Station,2017-06-25 04:00:00,2,Safe,4,25,6,2017,41.780992,-87.572619
63rd Street Weather Station,2017-06-24 16:00:00,709,Dangerous,16,24,6,2017,41.780992,-87.572619
63rd Street Weather Station,2017-06-24 09:00:00,513,Slightly dangerous,9,24,6,2017,41.780992,-87.572619
63rd Street Weather Station,2017-06-23 20:00:00,31,Safe,20,23,6,2017,41.780992,-87.572619
63rd Street Weather Station,2017-06-23 14:00:00,930,Extremely dangerous,14,23,6,2017,41.780992,-87.572619
63rd Street Weather Station,2017-06-23 07:00:00,6,Safe,7,23,6,2017,41.780992,-87.572619
63rd Street Weather Station,2017-06-23 05:00:00,0,Safe,5,23,6,2017,41.780992,-87.572619
63rd Street Weather Station,2017-06-23 04:00:00,0,Safe,4,23,6,2017,41.780992,-87.572619
63rd Street Weather Station,2017-06-22 06:00:00,15,Safe,6,22,6,2017,41.780992,-87.572619
63rd Street Weather Station,2017-06-22 04:00:00,0,Safe,4,22,6,2017,41.780992,-87.572619
63rd Street Weather Station,2017-06-21 09:00:00,538,Slightly dangerous,9,21,6,2017,41.780992,-87.572619
63rd Street Weather Station,2017-06-21 03:00:00,1,Safe,3,21,6,2017,41.780992,-87.572619
63rd Street Weather Station,2017-06-21 02:00:00,1,Safe,2,21,6,2017,41.780992,-87.572619
63rd Street Weather Station,2017-06-20 16:00:00,276,Moderately safe,16,20,6,2017,41.780992,-87.572619
63rd Street Weather Station,2017-06-20 15:00:00,268,Moderately safe,15,20,6,2017,41.780992,-87.572619
63rd Street Weather Station,2017-06-20 07:00:00,114,Safe,7,20,6,2017,41.780992,-87.572619
63rd Street Weather Station,2017-06-20 00:00:00,1,Safe,0,20,6,2017,41.780992,-87.572619
63rd Street Weather Station,2017-06-19 20:00:00,14,Safe,20,19,6,2017,41.780992,-87.572619
63rd Street Weather Station,2017-06-19 17:00:00,226,Moderately safe,17,19,6,2017,41.780992,-87.572619
63rd Street Weather Station,2017-06-19 16:00:00,172,Safe,16,19,6,2017,41.780992,-87.572619
63rd Street Weather Station,2017-06-19 11:00:00,908,Extremely dangerous,11,19,6,2017,41.780992,-87.572619
63rd Street Weather Station,2017-06-19 00:00:00,0,Safe,0,19,6,2017,41.780992,-87.572619
63rd Street Weather Station,2017-06-18 21:00:00,0,Safe,21,18,6,2017,41.780992,-87.572619
63rd Street Weather Station,2017-06-17 18:00:00,125,Safe,18,17,6,2017,41.780992,-87.572619
63rd Street Weather Station,2017-06-16 17:00:00,516,Slightly dangerous,17,16,6,2017,41.780992,-87.572619
63rd Street Weather Station,2017-06-16 11:00:00,209,Moderately safe,11,16,6,2017,41.780992,-87.572619
63rd Street Weather Station,2017-06-16 04:00:00,0,Safe,4,16,6,2017,41.780992,-87.572619
63rd Street Weather Station,2017-06-15 09:00:00,280,Moderately safe,9,15,6,2017,41.780992,-87.572619
63rd Street Weather Station,2017-06-15 03:00:00,0,Safe,3,15,6,2017,41.780992,-87.572619
63rd Street Weather Station,2017-06-14 13:00:00,149,Safe,13,14,6,2017,41.780992,-87.572619
63rd Street Weather Station,2017-06-14 05:00:00,0,Safe,5,14,6,2017,41.780992,-87.572619
63rd Street Weather Station,2017-06-13 15:00:00,670,Dangerous,15,13,6,2017,41.780992,-87.572619
63rd Street Weather Station,2017-06-13 14:00:00,810,Extremely dangerous,14,13,6,2017,41.780992,-87.572619
63rd Street Weather Station,2017-06-13 07:00:00,143,Safe,7,13,6,2017,41.780992,-87.572619
63rd Street Weather Station,2017-06-12 22:00:00,0,Safe,22,12,6,2017,41.780992,-87.572619
63rd Street Weather Station,2017-06-12 12:00:00,901,Extremely dangerous,12,12,6,2017,41.780992,-87.572619
63rd Street Weather Station,2017-06-12 10:00:00,637,Dangerous,10,12,6,2017,41.780992,-87.572619
63rd Street Weather Station,2017-06-12 02:00:00,0,Safe,2,12,6,2017,41.780992,-87.572619
63rd Street Weather Station,2017-06-11 19:00:00,149,Safe,19,11,6,2017,41.780992,-87.572619
63rd Street Weather Station,2017-06-11 16:00:00,666,Dangerous,16,11,6,2017,41.780992,-87.572619
63rd Street Weather Station,2017-06-11 14:00:00,880,Extremely dangerous,14,11,6,2017,41.780992,-87.572619
63rd Street Weather Station,2017-06-11 03:00:00,0,Safe,3,11,6,2017,41.780992,-87.572619
63rd Street Weather Station,2017-06-10 08:00:00,300,Moderately safe,8,10,6,2017,41.780992,-87.572619
63rd Street Weather Station,2017-06-09 10:00:00,665,Dangerous,10,9,6,2017,41.780992,-87.572619
63rd Street Weather Station,2017-06-09 07:00:00,88,Safe,7,9,6,2017,41.780992,-87.572619
63rd Street Weather Station,2017-06-08 21:00:00,1,Safe,21,8,6,2017,41.780992,-87.572619
63rd Street Weather Station,2017-06-08 20:00:00,10,Safe,20,8,6,2017,41.780992,-87.572619
63rd Street Weather Station,2017-06-08 16:00:00,772,Dangerous,16,8,6,2017,41.780992,-87.572619
63rd Street Weather Station,2017-06-08 14:00:00,867,Extremely dangerous,14,8,6,2017,41.780992,-87.572619
63rd Street Weather Station,2017-06-08 09:00:00,530,Slightly dangerous,9,8,6,2017,41.780992,-87.572619
63rd Street Weather Station,2017-06-08 04:00:00,2,Safe,4,8,6,2017,41.780992,-87.572619
63rd Street Weather Station,2017-06-07 01:00:00,2,Safe,1,7,6,2017,41.780992,-87.572619
63rd Street Weather Station,2017-06-06 19:00:00,184,Safe,19,6,6,2017,41.780992,-87.572619
63rd Street Weather Station,2017-06-06 18:00:00,359,Moderately safe,18,6,6,2017,41.780992,-87.572619
63rd Street Weather Station,2017-06-06 12:00:00,886,Extremely dangerous,12,6,6,2017,41.780992,-87.572619
63rd Street Weather Station,2017-06-06 11:00:00,812,Extremely dangerous,11,6,6,2017,41.780992,-87.572619
63rd Street Weather Station,2017-06-05 09:00:00,516,Slightly dangerous,9,5,6,2017,41.780992,-87.572619
63rd Street Weather Station,2017-06-05 06:00:00,41,Safe,6,5,6,2017,41.780992,-87.572619
63rd Street Weather Station,2017-06-05 05:00:00,1,Safe,5,5,6,2017,41.780992,-87.572619
63rd Street Weather Station,2017-06-05 04:00:00,1,Safe,4,5,6,2017,41.780992,-87.572619
63rd Street Weather Station,2017-06-04 05:00:00,0,Safe,5,4,6,2017,41.780992,-87.572619
63rd Street Weather Station,2017-06-03 23:00:00,0,Safe,23,3,6,2017,41.780992,-87.572619
